Neuron_1,Neuron_2,Neuron_3,Neuron_4,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.33,0.00,0.33,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.32,0.00,0.32,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.31,0.00,0.31,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.30,0.00,0.30,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
0.29,0.00,0.29,0.00,
